City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Mafeteng,LS,2021-06-26 16:42:14,-29.823,27.2374,4.02,48,2,1.84
293,Santa Lucia,ES,2021-06-26 16:42:16,27.9117,-15.5407,20.42,64,20,14.4
294,Lodeynoye Pole,RU,2021-06-26 16:42:17,60.726,33.5531,22.35,74,50,2.81
295,Khartoum,SD,2021-06-26 16:40:58,15.5518,32.5324,41.68,15,34,2.81
296,Velykyy Klyuchiv,UA,2021-06-26 16:42:20,48.4709,24.9468,24.37,91,37,2.65
297,Itupiranga,BR,2021-06-26 16:42:21,-5.1347,-49.3267,34.18,42,6,0.3
298,Wagar,SD,2021-06-26 16:42:22,16.1525,36.2032,38.69,20,100,2.75
299,Dom Pedrito,BR,2021-06-26 16:42:24,-30.9828,-54.6731,13.3,99,100,2.69
300,Riberalta,BO,2021-06-26 16:42:25,-10.9833,-66.1,30.11,66,40,3.09
301,Insar,RU,2021-06-26 16:42:27,53.8653,44.3738,21.22,69,85,1.88
302,Ust-Kalmanka,RU,2021-06-26 16:42:28,52.1207,83.305,11.58,79,51,1.05
303,Waddan,LY,2021-06-26 16:42:29,29.1614,16.139,39.89,10,0,7.26
304,Husavik,IS,2021-06-26 16:42:31,66.0449,-17.3389,20.95,54,0,5.04
305,Magole,TZ,2021-06-26 16:42:32,-6.3667,37.3667,26.46,73,60,1.25
306,Gobabis,NA,2021-06-26 16:42:33,-22.45,18.9667,15.18,25,0,1.54
307,Kalabo,ZM,2021-06-26 16:42:35,-14.97,22.6814,19.73,30,9,1.72
308,Sayyan,YE,2021-06-26 16:42:36,15.1718,44.3244,21.32,39,100,1.85
309,Palora,EC,2021-06-26 16:42:38,-1.7,-77.9333,24.99,52,30,2.35
310,Kruisfontein,ZA,2021-06-26 16:42:39,-34.0033,24.7314,14.38,68,1,8.54
311,Morada Nova,BR,2021-06-26 16:42:41,-5.1067,-38.3725,34.19,30,5,2.9
312,Brodokalmak,RU,2021-06-26 16:42:42,55.5748,62.082,24.5,97,43,2.62
313,Vazhiny,RU,2021-06-26 16:42:43,60.9644,34.0222,22.84,72,56,3.19
314,Sisimiut,GL,2021-06-26 16:42:45,66.9395,-53.6735,6.53,83,71,5.17
315,Ushtobe,KZ,2021-06-26 16:42:46,45.2514,77.9838,16.2,57,82,5.44
316,Bathsheba,BB,2021-06-26 16:42:48,13.2167,-59.5167,30.34,54,40,10.8
317,Tashara,RU,2021-06-26 16:42:49,55.5195,83.5094,14.57,77,100,2.14
318,Mitsamiouli,KM,2021-06-26 16:42:50,-11.3847,43.2844,24.73,67,8,1.97
319,The Valley,AI,2021-06-26 16:40:42,18.217,-63.0578,29.92,78,40,7.72
320,Desaguadero,PE,2021-06-26 16:42:54,-16.5656,-69.0417,12.52,28,3,3.35
321,Sur,OM,2021-06-26 16:42:56,22.5667,59.5289,31.35,54,0,6.41
322,Yenagoa,NG,2021-06-26 16:42:57,4.9247,6.2642,25.35,85,100,2.45
323,Taywarah,AF,2021-06-26 16:42:58,33.35,64.4167,16.21,15,60,1.72
324,Lasa,IT,2021-06-26 16:43:00,46.6166,10.7002,25.95,76,74,0.43
325,Zamosc,PL,2021-06-26 16:41:09,50.7231,23.252,22.79,88,52,4.85
326,San Rafael,AR,2021-06-26 16:42:44,-34.6177,-68.3301,7.82,33,73,4.04
327,Kumluca,TR,2021-06-26 16:43:03,36.3703,30.2869,29.81,53,0,1.62
328,Kirkwall,GB,2021-06-26 16:43:05,58.9848,-2.9587,12.19,66,40,2.06
329,Kadaura,IN,2021-06-26 16:43:06,25.9833,79.85,30.5,51,100,5.99
330,Shambu,ET,2021-06-26 16:43:08,9.5667,37.1,11.91,90,79,1.48
331,Camacha,PT,2021-06-26 16:43:09,33.0833,-16.3333,21.42,56,40,5.14
332,Duekoue,CI,2021-06-26 16:43:10,6.7472,-7.3496,26.47,82,99,1.02
333,Hamilton,US,2021-06-26 16:43:13,39.1834,-84.5333,29.36,69,75,1.34
334,Parfino,RU,2021-06-26 16:43:14,57.9731,31.6481,24.33,66,84,2.99
335,Ginda,IN,2021-06-26 16:43:16,30.6945,78.4932,18.85,77,33,2.47
336,Loanda,AO,2021-06-26 16:41:43,-8.8368,13.2343,24.0,83,20,3.6
337,Boddam,GB,2021-06-26 16:43:19,57.4667,-1.7833,16.88,79,100,3.89
338,Krasnoselkup,RU,2021-06-26 16:43:21,65.7,82.4667,9.06,59,15,6.17
339,San Juan,AR,2021-06-26 16:42:31,-31.5375,-68.5364,7.74,50,99,9.76
340,Awjilah,LY,2021-06-26 16:43:25,29.1081,21.2869,39.63,13,0,4.8
341,Royan,FR,2021-06-26 16:43:26,45.6285,-1.0281,26.16,72,100,5.32
342,Sukhumi,GE,2021-06-26 16:39:34,43.0033,41.0153,23.23,92,39,1.79
343,Diamantino,BR,2021-06-26 16:38:48,-14.4086,-56.4461,34.88,22,27,4.37
344,Andenes,NO,2021-06-26 16:43:31,69.3143,16.1194,10.04,76,100,4.63
345,Wawa,NG,2021-06-26 16:43:32,9.9022,4.4192,30.09,59,91,2.49
346,Marsh Harbour,BS,2021-06-26 16:43:34,26.5412,-77.0636,27.86,71,10,7.7
347,Abu Kamal,SY,2021-06-26 16:43:35,34.4506,40.9171,37.9,15,0,5.28
348,Ancud,CL,2021-06-26 16:43:36,-41.8697,-73.8203,7.74,69,35,1.93
349,Gagra,GE,2021-06-26 16:43:38,43.3283,40.2239,24.51,92,32,1.78
350,Eskisehir,TR,2021-06-26 16:43:40,39.7767,30.5206,25.95,50,20,4.63
351,Tessalit,ML,2021-06-26 16:43:42,20.1986,1.0114,42.23,5,4,7.1
352,Abu Samrah,SY,2021-06-26 16:43:43,35.3029,37.1841,31.39,28,0,5.4
353,Tutoia,BR,2021-06-26 16:43:45,-2.7619,-42.2744,30.99,67,50,3.4
354,Gulfport,US,2021-06-26 16:41:29,30.3674,-89.0928,30.59,71,20,7.72
355,Pindwara,IN,2021-06-26 16:43:47,24.8,73.0667,29.82,53,38,0.75
356,Watertown,US,2021-06-26 16:39:05,42.3709,-71.1828,29.61,67,75,2.24
357,Riachao Das Neves,BR,2021-06-26 16:43:50,-11.7461,-44.91,32.68,20,0,1.21
358,Callaway,US,2021-06-26 16:43:51,30.153,-85.5699,30.37,87,25,2.24
359,Maarianhamina,AX,2021-06-26 16:43:54,60.0973,19.9348,17.92,72,0,3.6
360,Santa Maria,BR,2021-06-26 16:43:55,-29.6842,-53.8069,12.61,100,90,1.54
361,Konevo,RU,2021-06-26 16:43:57,62.1215,39.3192,20.01,97,95,1.89
362,Mattru,SL,2021-06-26 16:44:00,7.6244,-11.8332,26.26,87,98,2.16
363,Shihezi,CN,2021-06-26 16:44:02,44.3,86.0333,18.34,43,20,1.29
364,Visby,SE,2021-06-26 16:44:03,57.6409,18.296,20.98,82,20,3.09
365,Meulaboh,ID,2021-06-26 16:44:05,4.1363,96.1285,24.33,89,97,1.62
366,Luau,AO,2021-06-26 16:44:06,-10.7073,22.2247,21.35,36,0,0.93
367,Knysna,ZA,2021-06-26 16:44:07,-34.0363,23.0471,13.21,70,53,4.66
368,Olafsvik,IS,2021-06-26 16:44:09,64.8945,-23.7142,10.65,74,4,5.82
369,Tazovskiy,RU,2021-06-26 16:44:10,67.4667,78.7,7.63,62,8,4.63
370,Znamenskoye,RU,2021-06-26 16:44:12,57.1281,73.8282,12.32,77,53,2.01
371,Koulikoro,ML,2021-06-26 16:44:13,14.0,-7.75,37.94,21,38,5.62
372,Pombas,CV,2021-06-26 16:44:14,17.1503,-25.0201,25.88,80,32,5.44
373,Arlit,NE,2021-06-26 16:44:16,18.7369,7.3853,42.01,6,33,8.6
374,Kaniama,CD,2021-06-26 16:44:17,-7.5667,24.1833,24.42,31,29,1.43
375,Cervo,ES,2021-06-26 16:44:18,43.6702,-7.4101,21.77,83,100,2.05
376,Astana,KZ,2021-06-26 16:44:20,51.1801,71.446,17.97,52,0,4.0
377,Vicosa,BR,2021-06-26 16:44:21,-20.7539,-42.8819,24.66,46,2,3.16
378,Peterhead,GB,2021-06-26 16:44:23,57.5058,-1.7981,14.51,78,100,3.67
379,Port Blair,IN,2021-06-26 16:44:25,11.6667,92.75,27.99,75,100,5.45
380,Namibe,AO,2021-06-26 16:44:27,-15.1961,12.1522,21.65,72,20,2.72
381,Ziarat,PK,2021-06-26 16:44:28,30.3823,67.7282,19.31,46,9,2.47
382,Venice,US,2021-06-26 16:44:29,27.0998,-82.4543,32.87,62,20,1.34
383,Port-Cartier,CA,2021-06-26 16:44:31,50.0334,-66.8654,17.12,97,100,1.06
384,Soltvadkert,HU,2021-06-26 16:44:32,46.5789,19.3939,30.0,49,0,4.12
385,Ponta Delgada,PT,2021-06-26 16:44:33,37.7333,-25.6667,21.4,94,75,4.12
386,Yanam,IN,2021-06-26 16:44:35,16.7333,82.2167,29.22,71,100,2.61
387,Carballo,ES,2021-06-26 16:44:36,43.213,-8.691,21.12,87,100,1.96
388,Prainha,BR,2021-06-26 16:44:38,-1.8,-53.48,30.97,51,26,2.52
389,Novyy Urengoy,RU,2021-06-26 16:44:39,66.0833,76.6333,10.73,52,7,4.25
390,Umred,IN,2021-06-26 16:44:40,20.85,79.3333,27.16,68,81,2.04
391,Qaqortoq,GL,2021-06-26 16:44:42,60.7167,-46.0333,14.28,89,93,2.17
392,Gravdal,NO,2021-06-26 16:44:43,68.1214,13.5031,9.38,81,100,8.91
393,Trincomalee,LK,2021-06-26 16:44:45,8.5711,81.2335,27.59,75,100,8.42
394,Biltine,TD,2021-06-26 16:44:46,14.5333,20.9167,39.66,10,67,4.58
395,Les Cayes,HT,2021-06-26 16:44:47,18.2,-73.75,28.71,70,62,4.8
396,Zenzeli,RU,2021-06-26 16:44:49,45.9241,47.0474,30.95,33,78,5.77
397,Coxim,BR,2021-06-26 16:44:50,-18.5067,-54.76,35.56,15,12,5.69
398,Kenda,IN,2021-06-26 16:44:51,23.2,86.5333,27.84,77,88,5.22
399,Santa Rosa,PH,2021-06-26 16:44:53,14.3122,121.1114,29.5,81,72,0.73
400,Macas,EC,2021-06-26 16:44:54,-2.3167,-78.1167,24.86,64,40,2.06
401,Kaduy,RU,2021-06-26 16:44:56,59.2,37.15,29.02,53,40,3.92
402,Nouadhibou,MR,2021-06-26 16:44:57,20.931,-17.0347,24.99,65,6,7.72
403,Selma,US,2021-06-26 16:44:59,36.5708,-119.6121,32.28,47,1,2.06
404,Arequipa,PE,2021-06-26 16:45:00,-16.3989,-71.535,19.04,14,0,3.09
405,Snezhnogorsk,RU,2021-06-26 16:45:02,69.1933,33.2531,12.88,60,98,1.44
406,Robertsport,LR,2021-06-26 16:45:03,6.7533,-11.3686,26.52,76,93,3.5
407,Sao Jose De Ribamar,BR,2021-06-26 16:45:12,-2.5619,-44.0542,30.21,71,12,4.16
408,Tole,UA,2021-06-26 16:45:13,44.7167,33.8167,23.03,80,57,1.28
409,Wad Rawah,SD,2021-06-26 16:45:15,15.1603,33.1397,34.69,28,77,7.9
410,Oranjemund,NA,2021-06-26 16:45:17,-28.55,16.4333,13.99,73,0,4.68
411,Viedma,AR,2021-06-26 16:45:19,-40.8135,-62.9967,9.06,61,96,9.99
412,Jega,NG,2021-06-26 16:45:20,12.2175,4.3792,36.32,33,74,2.87
413,Talara,PE,2021-06-26 16:45:21,-4.5772,-81.2719,23.42,73,0,7.2
414,Sahiwal,PK,2021-06-26 16:45:23,30.6667,73.1,27.48,58,25,8.32
415,Pravia,ES,2021-06-26 16:45:24,43.4906,-6.1508,16.7,88,90,1.54
416,Zaranj,AF,2021-06-26 16:45:26,30.9667,61.8833,33.98,8,0,11.17
417,Deneysville,ZA,2021-06-26 16:45:27,-26.8908,28.0971,10.33,31,0,3.66
418,Turayf,SA,2021-06-26 16:45:30,31.6725,38.6637,37.14,16,0,5.14
419,Verkhnyaya Sinyachikha,RU,2021-06-26 16:45:31,57.976,61.6673,17.98,96,7,3.95
420,Sheltozero,RU,2021-06-26 16:45:34,61.3667,35.3667,18.39,94,95,0.91
421,Laje,BR,2021-06-26 16:45:35,-10.1833,-40.9667,28.46,29,0,5.06
422,Pokhara,NP,2021-06-26 16:45:00,28.2333,83.9833,22.45,81,98,1.3
423,Laguna,US,2021-06-26 16:45:38,38.421,-121.4238,32.58,41,1,1.35
424,Maceio,BR,2021-06-26 16:45:39,-9.6658,-35.7353,27.69,54,20,4.12
425,Barcelos,PT,2021-06-26 16:45:40,41.5388,-8.6151,24.6,61,100,3.51
426,Ilhabela,BR,2021-06-26 16:45:42,-23.7781,-45.3581,23.47,68,50,1.86
427,Anloga,GH,2021-06-26 16:45:43,5.7947,0.8973,24.12,79,100,5.21
428,Keti Bandar,PK,2021-06-26 16:45:45,24.1447,67.4497,28.24,76,15,8.87
429,Hendrina,ZA,2021-06-26 16:45:46,-26.1588,29.7153,11.82,29,0,2.0
430,Brunico,IT,2021-06-26 16:45:47,46.7958,11.9364,26.16,83,82,1.72
431,Lashma,RU,2021-06-26 16:45:49,54.9321,41.1438,21.37,77,92,2.65
432,Chicama,PE,2021-06-26 16:45:50,-7.8447,-79.1469,19.3,63,36,4.12
433,Oistins,BB,2021-06-26 16:41:47,13.0667,-59.5333,30.05,54,40,10.8
434,Floro,NO,2021-06-26 16:45:53,61.5996,5.0328,11.98,87,20,6.69
435,Tsumeb,NA,2021-06-26 16:45:54,-19.2333,17.7167,22.75,21,2,0.81
436,Kabare,CD,2021-06-26 16:45:58,-2.4683,28.8242,17.82,73,38,0.08
437,Ribeira Brava,PT,2021-06-26 16:46:00,32.65,-17.0667,23.73,66,4,1.28
438,Mandera,KE,2021-06-26 16:46:01,3.9366,41.867,31.24,34,97,4.88
439,Pampas,PE,2021-06-26 16:46:03,-12.4,-74.9,15.63,44,38,2.72
440,Nuuk,GL,2021-06-26 16:46:04,64.1835,-51.7216,6.6,93,75,3.6
441,Ust-Tsilma,RU,2021-06-26 16:46:05,65.441,52.1498,19.95,45,60,0.98
442,Grootfontein,NA,2021-06-26 16:46:07,-19.5667,18.1167,21.76,26,3,1.03
443,Togur,RU,2021-06-26 16:46:08,58.3631,82.8265,13.06,69,99,3.55
444,Barahona,DO,2021-06-26 16:46:10,18.2085,-71.1008,30.9,62,20,6.17
445,Marsa Matruh,EG,2021-06-26 16:46:11,31.3525,27.2453,28.11,69,0,7.2
446,Urengoy,RU,2021-06-26 16:46:13,65.9667,78.3667,9.66,57,6,3.9
447,Richards Bay,ZA,2021-06-26 16:46:18,-28.783,32.0377,18.42,61,0,2.37
448,Ugoofaaru,MV,2021-06-26 16:46:19,5.6667,73.0,27.79,75,96,5.45
449,Sawakin,SD,2021-06-26 16:46:20,19.1059,37.3321,32.5,49,80,2.61
450,Adamas,GR,2021-06-26 16:42:09,36.7333,24.4333,31.68,64,0,1.24
451,Rio Novo Do Sul,BR,2021-06-26 16:46:23,-20.8625,-40.9364,25.53,55,21,4.74
452,Kroonstad,ZA,2021-06-26 16:46:24,-27.6504,27.2349,7.09,28,0,3.08
453,Sumbawanga,TZ,2021-06-26 16:46:26,-7.9667,31.6167,20.89,45,20,0.0
454,Isilkul,RU,2021-06-26 16:46:27,54.9109,71.2728,15.04,64,54,2.15
455,Riyadh,SA,2021-06-26 16:36:25,24.6877,46.7219,40.08,8,11,4.17
456,Channel-Port Aux Basques,CA,2021-06-26 16:46:30,47.5702,-59.1367,13.18,97,100,5.57
457,Murdochville,CA,2021-06-26 16:46:31,48.9583,-65.5006,13.49,62,100,2.88
458,Uyemskiy,RU,2021-06-26 16:46:33,64.4743,40.8524,19.03,72,40,2.0
459,Sumbe,AO,2021-06-26 16:46:34,-11.2061,13.8437,22.92,86,23,2.65
460,Key Largo,US,2021-06-26 16:41:59,25.0865,-80.4473,30.01,63,97,5.78
461,Dolores,AR,2021-06-26 16:46:37,-36.3132,-57.6792,8.06,86,100,6.14
462,Pila,PL,2021-06-26 16:46:38,53.1515,16.7378,21.81,50,8,3.58
463,Santa Rosa Del Sur,CO,2021-06-26 16:46:39,7.9644,-74.0544,24.48,71,100,0.53
464,Dunmore Town,BS,2021-06-26 16:46:41,25.5,-76.65,27.29,74,7,7.11
465,Mobai,SL,2021-06-26 16:46:42,7.9944,-10.7511,24.77,89,100,2.41
466,Sabha,LY,2021-06-26 16:46:45,27.0377,14.4283,39.3,7,0,8.24
467,Dossor,KZ,2021-06-26 16:46:46,47.5272,52.9811,35.42,22,0,5.19
468,Talgar,KZ,2021-06-26 16:46:48,43.3027,77.2395,17.09,45,75,4.0
469,Makat,KZ,2021-06-26 16:46:49,47.6469,53.3463,34.73,23,35,4.89
470,Calderitas,MX,2021-06-26 16:45:19,18.55,-88.25,31.67,59,98,4.77
471,Praia,CV,2021-06-26 16:46:53,14.9215,-23.5087,24.36,82,83,4.75
472,Lewisporte,CA,2021-06-26 16:46:54,49.2499,-55.0482,24.84,53,100,6.07
473,Amapa,BR,2021-06-26 16:46:56,1.0,-52.0,31.08,48,41,2.17
474,Senanga,ZM,2021-06-26 16:46:57,-16.1167,23.2667,19.3,26,2,1.91
475,Melo,UY,2021-06-26 16:42:26,-32.3667,-54.1833,12.14,97,100,1.98
476,Mikhaylovka,RU,2021-06-26 16:47:00,50.06,43.2379,27.8,52,21,3.69
477,Hearst,CA,2021-06-26 16:47:01,49.6835,-83.6665,23.14,43,100,1.79
478,Tonota,BW,2021-06-26 16:47:02,-21.4833,27.4833,19.67,22,0,1.83
479,Benjamin Constant,BR,2021-06-26 16:47:04,-4.3831,-70.0311,31.07,66,0,2.06
480,Pedernales,DO,2021-06-26 16:47:05,18.0384,-71.744,30.19,59,76,3.12
481,Krasnogvardeyskiy,RU,2021-06-26 16:47:08,57.3793,62.3195,18.28,96,36,2.02
482,Velletri,IT,2021-06-26 16:47:09,41.6692,12.7793,31.71,63,3,3.58
483,Conde,BR,2021-06-26 16:47:11,-7.2597,-34.9075,29.7,58,0,6.17
484,Nalut,LY,2021-06-26 16:47:12,30.3333,10.85,40.19,7,40,3.96
485,Jaguaquara,BR,2021-06-26 16:47:16,-13.5306,-39.9708,18.65,78,76,1.89
486,Fano,IT,2021-06-26 16:47:17,43.8204,13.0121,30.97,64,53,3.22
487,Kudahuvadhoo,MV,2021-06-26 16:47:19,2.6708,72.8944,28.14,73,100,4.47
488,Skibbereen,IE,2021-06-26 16:47:20,51.55,-9.2667,16.89,82,99,5.21
489,Algiers,DZ,2021-06-26 16:46:48,36.7525,3.042,23.9,69,40,5.14
490,Pocoes,BR,2021-06-26 16:47:23,-14.5297,-40.3653,21.58,62,78,4.0
491,Maldonado,UY,2021-06-26 16:47:24,-34.6667,-54.9167,15.68,68,72,3.58
492,Severnoye,RU,2021-06-26 16:47:26,56.3491,78.3619,11.16,85,73,2.29
493,Rabo De Peixe,PT,2021-06-26 16:47:27,37.8,-25.5833,20.73,94,75,4.12
494,Huarmey,PE,2021-06-26 16:47:28,-10.0681,-78.1522,20.42,69,23,5.06
495,Boa Vista,BR,2021-06-26 16:45:44,2.8197,-60.6733,29.99,62,75,3.6
496,Marathon,US,2021-06-26 16:47:31,44.9,-89.7668,20.45,93,90,4.12
497,Sham Churasi,IN,2021-06-26 16:47:35,31.4997,75.7494,31.12,34,22,2.24
498,Ereymentau,KZ,2021-06-26 16:47:36,51.6199,73.1033,14.05,55,53,3.23
499,Reconquista,AR,2021-06-26 16:47:38,-29.15,-59.65,13.64,85,100,5.43
500,Thunder Bay,CA,2021-06-26 16:43:10,48.4001,-89.3168,23.49,60,90,1.03
501,Natal,BR,2021-06-26 16:43:53,-5.795,-35.2094,32.36,42,0,5.66
502,Santa Isabel,BR,2021-06-26 16:47:41,-23.3156,-46.2214,27.03,43,25,2.48
503,Mizan Teferi,ET,2021-06-26 16:47:43,6.9833,35.5833,16.51,94,100,1.23
504,Gabu,GW,2021-06-26 16:47:44,12.2833,-14.2167,28.56,62,81,0.95
505,Akdepe,TM,2021-06-26 16:47:46,42.0551,59.3788,31.0,19,7,1.3
506,Syumsi,RU,2021-06-26 16:47:47,57.1111,51.6149,22.17,80,23,1.85
507,George,ZA,2021-06-26 16:47:48,-33.963,22.4617,11.75,62,0,4.12
508,Meadville,US,2021-06-26 16:47:50,41.6414,-80.1515,28.21,64,1,7.2
509,Ostroleka,PL,2021-06-26 16:47:51,53.0862,21.5757,23.85,73,64,3.25
510,Kidal,ML,2021-06-26 16:47:53,18.4411,1.4078,41.54,9,23,3.85
511,Beckley,US,2021-06-26 16:46:47,37.7782,-81.1882,25.39,68,1,0.45
512,Ambagarh Chauki,IN,2021-06-26 16:47:55,20.7833,80.7167,29.78,57,84,0.84
513,Sao Jose Da Coroa Grande,BR,2021-06-26 16:47:56,-8.8978,-35.1478,26.3,59,87,5.46
514,Chipinge,ZW,2021-06-26 16:47:58,-20.1883,32.6236,15.99,31,0,1.17
515,Pombal,BR,2021-06-26 16:47:59,-6.7703,-37.8017,34.45,24,7,5.26
516,Jalu,LY,2021-06-26 16:48:01,29.0331,21.5482,39.59,13,0,4.9
517,Zabol,AF,2021-06-26 16:48:02,32.25,67.25,23.14,10,0,2.66
518,Vicuna,CL,2021-06-26 16:45:31,-30.0319,-70.7081,18.21,55,2,2.43
519,Candolim,IN,2021-06-26 16:48:05,15.5181,73.7626,26.8,81,100,4.86
520,Salumbar,IN,2021-06-26 16:48:06,24.1333,74.05,29.35,61,76,2.77
521,Mushabani,IN,2021-06-26 16:48:08,22.5167,86.45,27.55,83,34,2.7
522,Kralendijk,BQ,2021-06-26 16:48:09,12.15,-68.2667,30.99,70,75,5.66
523,Staraya Kulatka,RU,2021-06-26 16:48:10,52.7167,47.6167,19.02,87,92,1.83
524,Mayumba,GA,2021-06-26 16:48:12,-3.432,10.6554,23.47,90,100,2.83
525,Altamira,BR,2021-06-26 16:45:27,-3.2033,-52.2064,31.05,62,75,3.09
526,Zanjan,IR,2021-06-26 16:48:14,36.6736,48.4787,23.43,40,2,5.28
527,Cururupu,BR,2021-06-26 16:48:16,-1.8283,-44.8683,29.17,64,18,2.16
528,Matagami,CA,2021-06-26 16:48:17,49.7502,-77.6328,22.06,83,90,3.09
529,Kryva,UA,2021-06-26 16:48:19,48.1723,23.2365,27.89,54,16,1.88
530,Valparaiso,CL,2021-06-26 16:48:20,-33.0393,-71.6273,13.8,60,0,2.06
531,Sakakah,SA,2021-06-26 16:44:05,29.9697,40.2064,38.76,11,0,4.96
532,Margate,GB,2021-06-26 16:48:23,51.3813,1.3862,19.98,71,89,1.34
533,Neftcala,AZ,2021-06-26 16:48:24,39.3742,49.2472,27.49,68,0,4.43
534,Hambantota,LK,2021-06-26 16:48:25,6.1241,81.1185,26.63,79,100,8.1
535,Kongwa,TZ,2021-06-26 16:48:27,-6.2,36.4167,18.49,62,2,3.62
536,Beruwala,LK,2021-06-26 16:48:29,6.4788,79.9828,26.31,84,93,4.71
537,Saint-Joseph,RE,2021-06-26 16:48:30,-21.3667,55.6167,21.2,79,24,4.04
538,Nador,MA,2021-06-26 16:48:31,35.174,-2.9287,27.04,73,20,3.09
539,Zaysan,KZ,2021-06-26 16:48:33,47.4667,84.8667,12.3,72,100,1.89
540,Fethiye,TR,2021-06-26 16:48:34,36.6217,29.1164,37.93,37,0,2.27
541,Humaita,BR,2021-06-26 16:48:36,-7.5061,-63.0208,34.74,40,93,0.97
542,Plettenberg Bay,ZA,2021-06-26 16:48:37,-34.0527,23.3716,13.95,70,63,5.26
543,Iskateley,RU,2021-06-26 16:48:39,67.6803,53.1512,15.51,58,53,6.05
544,Akhmim,EG,2021-06-26 16:48:40,26.5622,31.745,36.11,16,0,5.06
545,Moose Factory,CA,2021-06-26 16:48:43,51.2585,-80.6094,20.0,68,1,2.57
546,Mamou,GN,2021-06-26 16:48:44,10.5,-12.0,27.57,63,83,1.82
547,Volkhovskiy,RU,2021-06-26 16:48:46,58.58,31.3164,24.35,60,53,4.04
548,Colares,PT,2021-06-26 16:48:47,38.7992,-9.4469,24.82,58,20,4.47
549,Cartagena,CO,2021-06-26 16:48:48,10.3997,-75.5144,30.79,66,40,3.09
550,Vilhena,BR,2021-06-26 16:48:50,-12.7406,-60.1458,30.12,45,0,6.17
551,Teguldet,RU,2021-06-26 16:48:51,57.3064,88.1667,8.91,97,100,2.79
552,Nagornskiy,RU,2021-06-26 16:48:53,58.7731,57.5451,17.66,84,56,1.66
553,Tocopilla,CL,2021-06-26 16:48:54,-22.092,-70.1979,18.6,68,51,4.26
554,Kopidlno,CZ,2021-06-26 16:48:55,50.3308,15.2703,24.02,77,57,1.75
555,Ayr,GB,2021-06-26 16:48:57,55.4627,-4.6339,16.94,72,20,4.63
556,Kerchevskiy,RU,2021-06-26 16:48:58,59.946,56.2884,19.45,71,42,0.78
557,Nguru,NG,2021-06-26 16:49:00,12.8791,10.4526,40.13,14,20,2.55
558,Albany,US,2021-06-26 16:49:01,42.6001,-73.9662,27.49,72,100,4.63
559,Wattegama,LK,2021-06-26 16:49:03,6.7989,81.4808,25.35,74,100,2.5
560,Ayia Galini,GR,2021-06-26 16:49:04,35.1,24.6833,34.53,48,0,1.99
561,Goure,NE,2021-06-26 16:49:05,13.9835,10.2704,41.12,12,7,2.58
562,Odweyne,SO,2021-06-26 16:49:07,9.4092,45.064,24.78,52,77,9.9
563,Jibuti,DJ,2021-06-26 16:45:47,11.5,42.5,31.61,36,71,5.32
564,Nioro,GM,2021-06-26 16:49:09,13.35,-15.75,30.96,59,92,3.25
565,Gerash,IR,2021-06-26 16:49:11,27.6652,54.1371,36.08,15,0,2.39
566,Toamasina,MG,2021-06-26 16:49:14,-18.1667,49.3833,21.0,94,20,1.03
567,Karasburg,NA,2021-06-26 16:49:16,-28.0167,18.75,12.47,34,0,4.14
568,Ostersund,SE,2021-06-26 16:49:17,63.1792,14.6357,20.34,52,82,2.06
